Local_time,Unit,RunNumber,MWSEL,running_avg,running_std,rolling5_avg,rolling5_std,rolling5_min,rolling5_max,zscore,zscore5,zscore_norm,next_state,max_mwsel,min_mwsel,cycle_group,max_group,partial_drop,cycle_type
2026-01-05 15:18:00+00:00,U1,1,7.21,9.597058823529412,5.124333824796164,4.453333333333334,1.6857599670969787,2.52,7.21,0.5379561053043458,1.635266420173614,1,1.0,,,1,18.63,,
2026-01-05 15:19:00+00:00,U1,1,9.15,9.584285714285715,5.048979096408142,5.463333333333334,2.3785850135462456,2.52,9.15,0.7301806159762816,1.5499410976150878,1,1.0,,,1,18.63,,
2026-01-05 15:20:00+00:00,U1,1,10.87,9.62,4.98093967038349,6.855,2.7289833271751793,3.93,10.87,0.8060728026627308,1.47124387313718,1,1.0,,,1,18.63,,
2026-01-05 15:21:00+00:00,U1,1,11.82,9.679459459459459,4.924572144949326,8.17,2.931109005137833,4.69,11.82,0.741181140729853,1.2452624564975405,1,1.0,,,1,18.63,,
2026-01-05 15:22:00+00:00,U1,1,12.47,9.752894736842105,4.878615725185331,9.466666666666667,2.8017327971572783,5.28,12.47,0.6156117846767367,1.071955661289544,1,1.0,,,1,18.63,,
2026-01-05 15:23:00+00:00,U1,1,14.0,9.861794871794872,4.861796219827698,10.92,2.4330392516357118,7.21,14.0,0.6335107151219009,1.2659064164005336,1,1.0,,,1,18.63,,
2026-01-05 15:24:00+00:00,U1,1,15.16,9.99425,4.871627900141378,12.245,2.1576908953786798,9.15,15.16,0.5983626130221082,1.3509812764392333,1,1.0,,,1,18.63,,
2026-01-05 15:25:00+00:00,U1,1,15.84,10.136829268292683,4.896215088731493,13.36,1.9577435991467411,10.87,15.84,0.5065136957948709,1.266764453261846,1,1.0,,,1,18.63,,
2026-01-05 15:26:00+00:00,U1,1,17.08,10.302142857142858,4.953384423541823,14.395000000000001,2.0186505393455354,11.82,17.08,0.5420536284724978,1.330096491525719,1,1.0,,,1,18.63,,
2026-01-05 15:27:00+00:00,U1,1,17.63,10.472558139534884,5.020020438690727,15.363333333333332,1.9278658321228366,12.47,17.63,0.4515253860715032,1.1757388034471081,1,1.0,,,1,18.63,,
2026-01-05 15:28:00+00:00,U1,1,19.5,10.677727272727273,5.144579384183815,16.535,1.95382445475534,14.0,19.5,0.5763347746397728,1.5175365385480757,1,1.0,,,1,18.63,,
2026-01-05 15:29:00+00:00,U1,1,20.39,10.893555555555555,5.287850635507241,17.599999999999998,2.0355146769306263,15.16,20.39,0.5276245855481448,1.370660713784227,1,1.0,,,1,18.63,,
2026-01-05 15:30:00+00:00,U1,1,18.89,11.067391304347826,5.360043712418193,18.221666666666668,1.6797787552730425,15.84,20.39,0.12468803785777584,0.39786985710787703,1,-1.0,20.39,,2,20.39,,
2026-01-05 15:31:00+00:00,U1,1,17.93,11.213404255319148,5.395139630943095,18.57,1.2484390253432411,17.08,20.39,-0.1186252893862778,-0.5126401746565407,-1,-1.0,,,2,20.39,,
2026-01-05 15:32:00+00:00,U1,1,16.65,11.326666666666666,5.394810876867058,18.49833333333333,1.3585641930606922,16.65,20.39,-0.34261318432106375,-1.3605049675048815,-1,-1.0,,,2,20.39,,
2026-01-05 15:33:00+00:00,U1,1,15.33,11.408367346938775,5.368866402284398,18.115,1.8778258705215425,15.33,20.39,-0.5187314772472283,-1.483098110277126,-1,-1.0,,,2,20.39,,
2026-01-05 15:34:00+00:00,U1,1,14.55,11.4712,5.332341309100036,17.290000000000003,2.2062819402787124,14.55,20.39,-0.5138455776122186,-1.241908366277914,-1,-1.0,,,2,20.39,,
2026-01-05 15:35:00+00:00,U1,1,12.59,11.49313725490196,5.281072803965526,15.99,2.3099090891201803,12.59,18.89,-0.6438085832573565,-1.471919399778207,-1,-1.0,,,2,20.39,,
2026-01-05 15:36:00+00:00,U1,1,10.93,11.482307692307693,5.229624368989036,14.663333333333334,2.5811521975014786,10.93,17.93,-0.7138817379449842,-1.4463824864520394,-1,-1.0,,,2,20.39,,
2026-01-05 15:37:00+00:00,U1,1,9.02,11.435849056603773,5.190127623287187,13.178333333333333,2.8725070350943858,9.02,16.65,-0.801200593734078,-1.4476320797580562,-1,-1.0,,,2,20.39,,
2026-01-05 15:38:00+00:00,U1,1,7.18,11.357037037037037,5.173449865228842,11.600000000000001,3.1697697077232756,7.18,15.33,-0.8543621983673148,-1.3944230677801255,-1,-1.0,,,2,20.39,,
2026-01-05 15:39:00+00:00,U1,1,5.78,11.255636363636363,5.180198681888405,10.008333333333333,3.3165127267457897,5.78,14.55,-0.8162492585693496,-1.2749335466842109,-1,-1.0,,,2,20.39,,
2026-01-05 15:40:00+00:00,U1,1,3.9,11.124285714285715,5.226157934204317,8.233333333333333,3.2489239244197177,3.9,12.59,-0.8291623383542239,-1.333774946456248,-1,-1.0,,,2,20.39,,
2026-01-05 15:41:00+00:00,U1,1,3.27,10.986491228070175,5.282733833384562,6.68,2.964948566164375,3.27,10.93,-0.6454991123062637,-1.1501042678832598,-1,-1.0,,,2,20.39,,
2026-01-05 15:42:00+00:00,U1,1,2.47,10.839655172413794,5.354269640929544,5.27,2.517443147322341,2.47,9.02,-0.5229471408380354,-1.1122396162067048,-1,-1.0,,,2,20.39,,
2026-01-05 15:43:00+00:00,U1,1,1.91,10.688305084745762,5.433730588851003,4.085,2.0243196387923135,1.91,7.18,-0.40027748237328736,-1.07443506367284,-1,-1.0,,,2,20.39,,
2026-01-05 15:44:00+00:00,U1,1,0.92,10.5255,5.533111860825405,3.0416666666666665,1.6968372540308436,0.92,5.78,-0.3834490825475858,-1.2503654440793535,-1,-1.0,,,2,20.39,,
2026-01-05 15:45:00+00:00,U1,1,2.0,10.385737704918032,5.594337750206718,2.4116666666666666,1.0584406769710564,0.92,3.9,-0.07358630905891497,-0.3889369292237848,-1,1.0,,0.92,2,20.39,,
2026-01-05 15:46:00+00:00,U1,1,2.91,10.26516129032258,5.628938909976504,2.2466666666666666,0.8332266598392972,0.92,3.27,0.11784340600280248,0.796101907566507,1,1.0,,,2,20.39,,
2026-01-05 15:47:00+00:00,U1,1,4.65,10.176031746031747,5.627999856616264,2.476666666666667,1.2556060953447732,0.92,4.65,0.3861644258534171,1.7309037773797715,1,1.0,,,2,20.39,,
2026-01-05 15:48:00+00:00,U1,1,5.69,10.1059375,5.611244017560024,3.0133333333333336,1.815496259061675,0.92,5.69,0.4770184041703074,1.47434435808206,1,1.0,,,2,20.39,,
2026-01-05 15:49:00+00:00,U1,1,6.61,10.052153846153846,5.58409473759727,3.796666666666667,2.214368231949447,0.92,6.61,0.5038118917272986,1.2704902882645583,1,1.0,,,2,20.39,,
2026-01-05 15:50:00+00:00,U1,1,7.92,10.019848484848485,5.547185701548055,4.963333333333334,2.2395148284096926,2.0,7.92,0.533003008325744,1.3202264299210877,1,1.0,,,2,20.39,,
2026-01-05 15:51:00+00:00,U1,1,8.63,9.999104477611942,5.507619166469158,6.0683333333333325,2.117266319258603,2.91,8.63,0.46511325297549755,1.2098934571271505,1,1.0,,,2,20.39,,
2026-01-05 15:52:00+00:00,U1,1,10.34,10.004117647058823,5.4665193256944935,7.3066666666666675,2.0729367251961284,4.65,10.34,0.5548930045990395,1.4633024233030254,1,1.0,,,2,20.39,,
2026-01-05 15:53:00+00:00,U1,1,10.95,10.017826086956521,5.4273701435586466,8.356666666666667,2.0535984677309314,5.69,10.95,0.4778250358345601,1.2628239522396831,1,1.0,,,2,20.39,,
2026-01-05 15:54:00+00:00,U1,1,12.93,10.05942857142857,5.399129260370262,9.563333333333333,2.28710880079344,6.61,12.93,0.623557337546645,1.472018587615381,1,1.0,,,2,20.39,,
2026-01-05 15:55:00+00:00,U1,1,14.59,10.123239436619718,5.387323951289435,10.893333333333333,2.533224559068299,7.92,14.59,0.6861786482659696,1.459273183434742,1,1.0,,,2,20.39,,
2026-01-05 15:56:00+00:00,U1,1,15.38,10.19625,5.385005116583808,12.136666666666665,2.611525735401961,8.63,15.38,0.6022897403282085,1.2419304506046265,1,1.0,,,2,20.39,,
2026-01-05 15:57:00+00:00,U1,1,15.89,10.274246575342465,5.3888421034702745,13.346666666666666,2.3283699591488314,10.34,15.89,0.47196286038804036,1.0923235473554582,1,1.0,,,2,20.39,,
2026-01-05 15:58:00+00:00,U1,1,17.62,10.373513513513513,5.419502436958436,14.56,2.3449861406840005,10.95,17.62,0.5646274792926103,1.304911763404896,1,1.0,,,2,20.39,,
2026-01-05 15:59:00+00:00,U1,1,19.18,10.490933333333334,5.4779701738166855,15.931666666666667,2.2144201648889226,12.93,19.18,0.5929812011134246,1.4669001776798183,1,1.0,,,2,20.39,,
2026-01-05 16:00:00+00:00,U1,1,17.58,10.58421052631579,5.501753965941623,16.706666666666667,1.7100604277822087,14.59,19.18,0.15873725701651958,0.5107032003927279,1,-1.0,19.18,,3,19.18,,
2026-01-05 16:01:00+00:00,U1,1,15.93,10.653636363636364,5.499286534846542,16.93,1.4453511684016453,15.38,19.18,-0.18184177050303582,-0.6918733812668232,-1,-1.0,,,3,19.18,,
2026-01-05 16:02:00+00:00,U1,1,15.31,10.713333333333333,5.48884031152009,16.918333333333333,1.4605672414054305,15.31,19.18,-0.2930187875857364,-1.1011703451500898,-1,-1.0,,,3,19.18,,
2026-01-05 16:03:00+00:00,U1,1,14.28,10.758481012658228,5.4682855065408855,16.650000000000002,1.7965299886169475,14.28,19.18,-0.4334082405106919,-1.3192098183813448,-1,-1.0,,,3,19.18,,
2026-01-05 16:04:00+00:00,U1,1,13.6,10.794,5.4428454025398665,15.979999999999999,2.0883390529317842,13.6,19.18,-0.4372712844074881,-1.1396616831250448,-1,-1.0,,,3,19.18,,
2026-01-05 16:05:00+00:00,U1,1,11.81,10.806543209876544,5.409898603600123,14.751666666666665,1.9950881350623861,11.81,17.58,-0.5437563404070226,-1.4744544939989226,-1,-1.0,,,3,19.18,,
2026-01-05 16:06:00+00:00,U1,1,10.37,10.801219512195123,5.376616584975796,13.550000000000002,2.1183672958200774,10.37,15.93,-0.5914500224706498,-1.5011561055888276,-1,-1.0,,,3,19.18,,
2026-01-05 16:07:00+00:00,U1,1,9.38,10.784096385542169,5.346008320813416,12.458333333333334,2.3242841191787966,9.38,15.31,-0.5758190314348318,-1.3244221340809887,-1,-1.0,,,3,19.18,,
2026-01-05 16:08:00+00:00,U1,1,8.78,10.760238095238096,5.318203106311101,11.37,2.2495688475794884,8.78,14.28,-0.48700659757173476,-1.1513317330949047,-1,-1.0,,,3,19.18,,
2026-01-05 16:09:00+00:00,U1,1,7.82,10.72564705882353,5.2960631036420915,10.293333333333333,2.1204685016917355,7.82,13.6,-0.46701356931197185,-1.1664089003727607,-1,-1.0,,,3,19.18,,
2026-01-05 16:10:00+00:00,U1,1,6.83,10.680348837209301,5.281550005927831,9.165000000000001,1.7834657271728398,6.83,11.81,-0.4421050633581575,-1.3092485963839946,-1,-1.0,,,3,19.18,,
2026-01-05 16:11:00+00:00,U1,1,5.23,10.617701149425287,5.2831680288703415,8.068333333333333,1.8534229594636054,5.23,10.37,-0.5372407839052266,-1.5314007624869221,-1,-1.0,,,3,19.18,,
2026-01-05 16:12:00+00:00,U1,1,3.78,10.54,5.303049653942899,6.97,2.1461593603458673,3.78,9.38,-0.6015406621033967,-1.4863761093145995,-1,-1.0,,,3,19.18,,
2026-01-05 16:13:00+00:00,U1,1,1.95,10.443483146067416,5.350873144790906,5.7316666666666665,2.577653325539893,1.95,8.78,-0.7067382395989208,-1.4670966918620025,-1,-1.0,,,3,19.18,,
2026-01-05 16:14:00+00:00,U1,1,0.74,10.335666666666667,5.418148456495929,4.391666666666667,2.7594304967994563,0.74,7.82,-0.6739694742562118,-1.3233406932706138,-1,-1.0,,,3,19.18,,
2026-01-05 16:15:00+00:00,U1,1,1.42,10.237692307692308,5.468423717006386,3.3250000000000006,2.38003991563172,0.74,6.83,-0.3483636416241108,-0.8004067442265429,-1,1.0,,0.74,3,19.18,,
2026-01-05 16:16:00+00:00,U1,1,2.99,10.158913043478261,5.490538606562899,2.685,1.6548444035619345,0.74,5.23,0.05555010571010837,0.18430735804738466,1,1.0,,,3,19.18,,
2026-01-05 16:17:00+00:00,U1,1,4.63,10.099462365591398,5.490631817130488,2.585,1.4790909370286385,0.74,4.63,0.37245258252788055,1.3826059972405904,1,1.0,,,3,19.18,,
2026-01-05 16:18:00+00:00,U1,1,5.97,10.055531914893617,5.477616744341942,2.9499999999999997,2.0084521403310185,0.74,5.97,0.5513346663253655,1.5036454886608677,1,1.0,,,3,19.18,,
2026-01-05 16:19:00+00:00,U1,1,7.63,10.03,5.454082796303717,3.8966666666666665,2.671880735861333,0.74,7.63,0.684502504410723,1.397267955573556,1,1.0,,,3,19.18,,
2026-01-05 16:20:00+00:00,U1,1,8.87,10.017916666666666,5.4265927890570165,5.251666666666666,2.808846145068625,1.42,8.87,0.6667781191597563,1.288192071212548,1,1.0,,,3,19.18,,
2026-01-05 16:21:00+00:00,U1,1,10.15,10.019278350515464,5.398271954875676,6.706666666666666,2.68543975293933,2.99,10.15,0.637858441018953,1.2822232669954545,1,1.0,,,3,19.18,,
2026-01-05 16:22:00+00:00,U1,1,11.29,10.032244897959183,5.371907555493441,8.089999999999998,2.5206983159434526,4.63,11.29,0.5956915615064159,1.2694894822438512,1,1.0,,,3,19.18,,
2026-01-05 16:23:00+00:00,U1,1,11.83,10.050404040404041,5.347482894266545,9.290000000000001,2.2425699543158375,5.97,11.83,0.4749898317063028,1.1326291048855603,1,1.0,,,3,19.18,,
2026-01-05 16:24:00+00:00,U1,1,12.49,10.0748,5.325997128626846,10.376666666666667,1.8589315927883907,7.63,12.49,0.39679580786371826,1.1368537398212384,1,1.0,,,3,19.18,,
2026-01-05 16:25:00+00:00,U1,1,13.04,10.104158415841583,5.30750756331571,11.278333333333334,1.5459161253660456,8.87,13.04,0.3319197656623056,1.1395616086542428,1,1.0,,,3,19.18,,
2026-01-05 16:26:00+00:00,U1,1,14.49,10.147156862745097,5.298991754920441,12.215000000000002,1.496659613940351,10.15,14.49,0.42932695599828413,1.520051706353231,1,1.0,,,3,19.18,,
2026-01-05 16:27:00+00:00,U1,1,15.47,10.19883495145631,5.298971654022973,13.101666666666667,1.600854979898782,11.29,15.47,0.4469420649826081,1.4794177880391626,1,1.0,,,3,19.18,,
2026-01-05 16:28:00+00:00,U1,1,16.73,10.261634615384615,5.311934010617891,14.008333333333335,1.884891685659075,11.83,16.73,0.5123683127889757,1.4439379659712397,1,1.0,,,3,19.18,,
2026-01-05 16:29:00+00:00,U1,1,18.59,10.34095238095238,5.348449905527899,15.135,2.2975791607690073,12.49,18.59,0.6459815574656648,1.5037566752840847,1,1.0,,,3,19.18,,
2026-01-05 16:30:00+00:00,U1,1,17.72,10.41056603773585,5.370955369514046,16.006666666666664,2.0746919450045263,13.04,18.59,0.3189997338384798,0.8258254134830589,1,0.0,18.59,,4,18.59,,
2026-01-05 16:31:00+00:00,U1,1,16.6,10.46841121495327,5.378944827003574,16.6,1.4805674587805802,14.49,18.59,0.0,0.0,0,-1.0,,,4,18.59,,
2026-01-05 16:32:00+00:00,U1,1,14.97,10.510092592592592,5.371245438577532,16.68,1.3510588440182696,14.97,18.59,-0.3183619180234033,-1.2656739619972286,-1,-1.0,,,4,18.59,,
2026-01-05 16:33:00+00:00,U1,1,14.12,10.543211009174312,5.357490063372674,16.455,1.6680857292117772,14.12,18.59,-0.4358384191813243,-1.3998081508097067,-1,-1.0,,,4,18.59,,
2026-01-05 16:34:00+00:00,U1,1,13.51,10.570181818181819,5.340354759514067,15.918333333333335,2.038719369277356,13.51,18.59,-0.4509687917348164,-1.1812971268267256,-1,-1.0,,,4,18.59,,
2026-01-05 16:35:00+00:00,U1,1,12.57,10.588198198198198,5.319412680874766,14.915000000000001,1.9398633972524986,12.57,17.72,-0.4408381414796286,-1.2088480061644093,-1,-1.0,,,4,18.59,,
2026-01-05 16:36:00+00:00,U1,1,11.83,10.599285714285713,5.296697035436281,13.933333333333335,1.713623840481535,11.83,16.6,-0.39710282073176706,-1.2274183421387803,-1,-1.0,,,4,18.59,,
2026-01-05 16:37:00+00:00,U1,1,9.94,10.593451327433629,5.273362774005838,12.823333333333332,1.7958581978170485,9.94,14.97,-0.546773180018307,-1.6055462156411695,-1,-1.0,,,4,18.59,,
2026-01-05 16:38:00+00:00,U1,1,8.23,10.572719298245614,5.2546419908003905,11.700000000000001,2.2380705976353923,8.23,14.12,-0.6603684905794025,-1.5504426016168522,-1,-1.0,,,4,18.59,,
2026-01-05 16:39:00+00:00,U1,1,6.78,10.539739130434782,5.24348575985539,10.476666666666667,2.6235675456650096,6.78,13.51,-0.7050017556963131,-1.4090228676501075,-1,-1.0,,,4,18.59,,
2026-01-05 16:40:00+00:00,U1,1,4.97,10.491724137931033,5.246188558639844,9.053333333333333,2.9455910555721654,4.97,12.57,-0.7783428459902708,-1.386252625125577,-1,-1.0,,,4,18.59,,
2026-01-05 16:41:00+00:00,U1,1,3.26,10.42991452991453,5.266139149733514,7.501666666666668,3.166458063304606,3.26,11.83,-0.8054604229136846,-1.3395619275121375,-1,-1.0,,,4,18.59,,
2026-01-05 16:42:00+00:00,U1,1,2.48,10.362542372881355,5.294411855900388,5.943333333333334,2.8998114881258696,2.48,9.94,-0.6541488323152651,-1.194330509936584,-1,-1.0,,,4,18.59,,
2026-01-05 16:43:00+00:00,U1,1,0.64,10.280840336134455,5.346737256294789,4.3933333333333335,2.820692586345911,0.64,8.23,-0.701985744467709,-1.33064246401825,-1,-1.0,,,4,18.59,,
2026-01-05 16:44:00+00:00,U1,1,0.0,10.195166666666667,5.406307860071524,3.021666666666667,2.5719285889516446,0.0,6.78,-0.5589150201717685,-1.1748641387816845,-1,,,0.0,4,18.59,,
2026-01-05 16:45:00+00:00,U1,2,1.71,1.71,,1.71,,1.71,1.71,,,0,1.0,,,0,,,
2026-01-05 16:46:00+00:00,U1,2,3.56,2.635,1.3081475451951132,2.635,1.3081475451951132,1.71,3.56,0.7071067811865476,0.7071067811865476,1,1.0,,,0,,,
2026-01-05 16:47:00+00:00,U1,2,4.53,3.266666666666667,1.432701411087926,3.266666666666667,1.432701411087926,1.71,4.53,0.8817841062737681,0.8817841062737681,1,1.0,,,0,,,
2026-01-05 16:48:00+00:00,U1,2,5.2,3.75,1.5175199065141347,3.75,1.5175199065141347,1.71,5.2,0.9555064113331909,0.9555064113331909,1,1.0,,,0,,,
2026-01-05 16:49:00+00:00,U1,2,6.04,4.208,1.666124245066976,4.208,1.666124245066976,1.71,6.04,1.0995578543581879,1.0995578543581879,1,1.0,,,0,,,
2026-01-05 16:50:00+00:00,U1,2,7.18,4.703333333333333,1.9216936974103513,4.703333333333333,1.9216936974103513,1.71,7.18,1.288793666755628,1.288793666755628,1,1.0,,,0,,,
2026-01-05 16:51:00+00:00,U1,2,8.91,5.304285714285714,2.367578630463743,5.903333333333333,1.9266828142345247,3.56,8.91,1.269933183202344,1.560540554186249,1,1.0,,,0,,,
2026-01-05 16:52:00+00:00,U1,2,10.7,5.97875,2.9058337259480522,7.093333333333334,2.348647837941369,4.53,10.7,1.2411813637031006,1.5356353593768115,1,1.0,,,0,,,
2026-01-05 16:53:00+00:00,U1,2,11.21,6.56,3.2294039697752277,8.206666666666667,2.4706247522978213,5.2,11.21,0.9299961731149947,1.215616952975179,1,1.0,,,0,,,
2026-01-05 16:54:00+00:00,U1,2,12.47,7.151000000000001,3.5725448445984087,9.418333333333333,2.483831046320719,6.04,12.47,0.8541996810146989,1.2286128201783608,1,1.0,,,0,,,
2026-01-05 16:55:00+00:00,U1,2,13.6,7.737272727272727,3.90738298841844,10.678333333333333,2.3407128543814775,7.18,13.6,0.7477297913530729,1.2481952500913247,1,1.0,,,0,,,
2026-01-05 16:56:00+00:00,U1,2,14.43,8.295,4.196711916380598,11.886666666666665,2.023409663579447,8.91,14.43,0.6060300025375106,1.2569542288505897,1,1.0,,,0,,,
2026-01-05 16:57:00+00:00,U1,2,15.11,8.819230769230769,4.440419389987207,12.92,1.7659898074451146,10.7,15.11,0.4931966572658149,1.240097757511017,1,1.0,,,0,,,
2026-01-05 16:58:00+00:00,U1,2,16.12,9.340714285714286,4.691251209654831,13.823333333333332,1.7893648780130638,11.21,16.12,0.4895637781963186,1.2835094143665768,1,1.0,,,0,,,
2026-01-05 16:59:00+00:00,U1,2,18.03,9.92,5.046724538889414,14.96,1.9556891368517775,12.47,18.03,0.6083153491622086,1.5697791341941052,1,1.0,,,0,,,
2026-01-05 17:00:00+00:00,U1,2,17.05,10.365625,5.1912207539909785,15.723333333333331,1.6610558890858318,13.6,18.03,0.2555596707473356,0.7986887589898047,1,-1.0,18.03,,1,18.03,,
2026-01-05 17:01:00+00:00,U1,2,15.77,10.683529411764706,5.194472953506051,16.084999999999997,1.3041740681366345,14.43,18.03,-0.06064137840729076,-0.24153217557075066,-1,-1.0,,,1,18.03,,
2026-01-05 17:02:00+00:00,U1,2,14.22,10.88,5.107852086853775,16.05,1.359132075995581,14.22,18.03,-0.3582719250445649,-1.3464475103786382,-1,-1.0,,,1,18.03,,
